id,host_id,latitude,longitude,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,name,host_name,neighbourhood_group,neighbourhood,room_type
34793874,256718270,40.77932,-73.95343000000001,109,30,2,2019-06-01,1.43,1,197,Upper East Side! Studio Near Museum Mile!,Tara,Manhattan,Upper East Side,Entire home/apt
13490097,9235481,40.85413,-73.93172,45,3,1,2016-07-04,0.03,2,0,Excellent Space for NYC Visit.,Reynaldo,Manhattan,Washington Heights,Private room
7403613,1405974,40.74603,-73.98364000000001,150,3,1,2015-08-07,0.02,1,0,Spacious NOMAD 1 BR for 4,Alexander,Manhattan,Midtown,Entire home/apt
28412322,20161085,40.68588,-73.76315,120,2,31,2019-07-04,3.21,1,57,Kozy Klean Kwiet,Lloyd,Queens,Jamaica,Private room
22206207,158540605,40.69916,-73.8892,25,1,95,2019-07-05,6.18,6,258,Private room with visit to queens #4,Sonia,Queens,Glendale,Private room
24392740,110088704,40.82244,-73.95262,60,1,28,2019-05-28,1.91,1,21,"Large room 20min time square, fast WiFi, AC, Desk",Brandon,Manhattan,Harlem,Private room
7194138,16782665,40.6748,-74.00005999999999,200,2,28,2016-12-20,0.59,1,0,Nice Carroll Gardens 2BR by F Train,Andrew,Brooklyn,Carroll Gardens,Entire home/apt
2274268,11611239,40.7604,-73.9922,90,1,170,2019-06-10,2.92,1,255,Private Rm - Times Sq/Hell'sKitchen,Sally,Manhattan,Hell's Kitchen,Private room
16353473,107082851,40.70806,-73.9427,59,5,1,2017-01-01,0.03,2,0,Great Bedroom in East Williamsburg (+ ROOFTOP!!),Brian,Brooklyn,Williamsburg,Private room
8235820,13716326,40.70828,-73.95246,77,7,1,2015-09-18,0.02,1,0,Brand new Williamsburg apt!,Oran,Brooklyn,Williamsburg,Private room
31438699,61886746,40.71072,-73.96289,200,2,0,,,1,0,WELL LIT 2 BR WILLIAMSBURG APARTMENT,Charles,Brooklyn,Williamsburg,Entire home/apt
13709910,10366292,40.6854,-73.96395,45,7,1,2017-10-11,0.05,3,0,CUTE & QUIET ROOM IN A BROWNSTONE IN CLINTON HILL,Lea,Brooklyn,Clinton Hill,Private room
3698241,18836774,40.77688,-73.95616,74,3,60,2019-06-27,1.0,5,169,Your NYC headquarters @ the Upper East Side!,Jime,Manhattan,Upper East Side,Private room
16053606,4372057,40.77815,-73.97574,88,7,3,2017-05-31,0.1,1,0,Huge Bedroom in the Upper West near Central Park,Rafael,Manhattan,Upper West Side,Private room
29606105,22307859,40.63677,-73.89416,70,3,2,2019-01-02,0.25,5,86,Le Chateau vacation,Sharon,Brooklyn,Canarsie,Private room
31013452,97843035,40.69209,-73.95868,300,3,0,,,1,364,Clinton Hill loft,Lionel,Brooklyn,Bedford-Stuyvesant,Entire home/apt
17937356,855079,40.727340000000005,-73.98319000000001,150,1,16,2019-04-01,1.75,3,0,Good deal in bohemian East Village,Nicholas,Manhattan,East Village,Private room
29653774,204852306,40.67931,-73.93212,75,15,0,,,14,0,♀ Large Sunny Room in Newly Renovated Apt Popular,Dee,Brooklyn,Bedford-Stuyvesant,Private room
23628818,176810211,40.79902,-73.96692,70,1,1,2018-04-17,0.07,1,0,Female Only UWS Apartment,Paris,Manhattan,Upper West Side,Private room
5697517,93779,40.74033,-74.00872,225,1,17,2017-09-28,0.34,1,365,"Quiet, Meatpacking/W.Village",Kat,Manhattan,West Village,Private room
8630185,28709982,40.72014,-73.95496,89,3,19,2018-05-30,0.42,3,76,Bedford Ave N. WBurg Room in 2BR-2,Sidiq,Brooklyn,Greenpoint,Private room
13251558,74534871,40.82158,-73.93824000000001,100,1,0,,,1,0,Beautiful NYC Apartment,Brennen,Manhattan,Harlem,Private room
2880864,14723162,40.77162,-73.92626,149,1,10,2018-10-08,0.17,1,365,Awesome Apartment in Astoria,Hugh,Queens,Astoria,Private room
35082713,10407935,40.72765,-74.00213000000001,89,1,6,2019-06-30,4.74,8,70,The Glamper Van,Meng,Manhattan,SoHo,Entire home/apt
1598785,8038118,40.7529,-73.97094,175,5,116,2019-05-27,1.65,1,299,SUNNY STUDIO MIDTOWN EAST W/DOORMAN,Maria,Manhattan,Midtown,Entire home/apt
9611372,5238157,40.68002,-73.99625999999999,125,1,5,2016-09-05,0.12,1,0,Bright space in beautiful area,Jessica,Brooklyn,Carroll Gardens,Entire home/apt
26469342,71404080,40.76117,-73.99169,80,22,1,2018-08-01,0.09,1,187,"Lovely apt heart of manhattan, location location",César Julio,Manhattan,Hell's Kitchen,Private room
13077370,69427329,40.73874,-73.87595,89,1,146,2019-06-25,3.85,6,252,Modern Private Studio -20 min to Manhattan,Michelle & Eddie,Queens,Elmhurst,Entire home/apt
29487347,222081034,40.68457,-73.93456,150,2,40,2019-06-17,4.86,1,31,Beautiful 1.5 bedroom in Bed Stuy Brownstone.,Vida,Brooklyn,Bedford-Stuyvesant,Entire home/apt
34419094,259796664,40.75314,-73.93644,89,1,9,2019-06-23,4.5,10,357,Lovely  LIC-Lush garden-Midtown1stop-Breakfast,Santi,Queens,Long Island City,Private room
10185955,14785032,40.69112,-73.77761,48,1,165,2019-07-02,4.64,1,365,Blue Magic,Jake,Queens,St. Albans,Private room
17450196,4378763,40.75276,-73.93101999999999,77,3,48,2019-06-22,1.72,3,332,Charming House!!,Antonio,Queens,Long Island City,Private room
2864637,14641776,40.69053,-73.9791,100,5,3,2015-05-01,0.05,1,0,Ting Ting's Home in Heart of Brklyn,Ting,Brooklyn,Fort Greene,Entire home/apt
12169531,11218119,40.69315,-73.96412,117,3,1,2016-04-04,0.03,1,0,3 bedrooms with amazing view of the Big Apple,James,Brooklyn,Clinton Hill,Entire home/apt
28374327,30735525,40.68467,-73.91341,55,2,7,2019-06-28,0.96,1,36,Brand New Private Room in Heart of Brooklyn,Lawrence,Brooklyn,Bushwick,Private room
27654829,113697596,40.73639,-73.99318000000001,200,4,13,2019-05-20,1.23,1,172,Spacious Union Square / Greenwich Village Home,Mitchell,Manhattan,Chelsea,Private room
29012098,24283455,40.59075,-73.98359,40,2,10,2018-12-30,1.11,2,0,Cozy Private Room,Igam,Brooklyn,Gravesend,Private room
20212025,7248357,40.68537,-73.9329,75,2,1,2017-08-11,0.04,1,0,Cozy Studio in Beautiful Bed-Stuy,Ashley,Brooklyn,Bedford-Stuyvesant,Entire home/apt
13514680,3401026,40.64455,-73.97825999999999,50,14,1,2016-08-06,0.03,1,0,Quiet 6th floor private room with rooftop views,Daniel,Brooklyn,Kensington,Private room
9147025,403032,40.84487,-73.78954,110,2,112,2019-07-01,2.6,1,162,Cozy City Island Cottage,Diane,Bronx,City Island,Entire home/apt
7331201,681331,40.66539,-73.96041,120,3,5,2016-10-17,0.11,1,0,Sunny and Homie BK Apartment,Wes,Brooklyn,Crown Heights,Entire home/apt
3623158,18212433,40.7946,-73.94105,75,30,2,2018-08-05,0.04,8,352,Private bedroom apartment 5A#1,Veronique Camille,Manhattan,East Harlem,Private room
6992973,5162530,40.71838,-73.9563,145,1,0,,,1,0,1 Bedroom in Prime Williamsburg,,Brooklyn,Williamsburg,Entire home/apt
35183442,63866600,40.62937,-74.03001,100,1,6,2019-07-04,6.0,3,365,2  Big Rooms in Brooklyn NY 1 block  from Subway!,David,Brooklyn,Bay Ridge,Private room
1423175,1403769,40.64674,-74.01043,80,30,18,2017-09-30,0.31,1,161,Bright open space in Sunset Park,Anastasia,Brooklyn,Sunset Park,Entire home/apt
16004758,15980694,40.76435,-73.95782,110,3,2,2017-04-09,0.06,1,0,Cozy studio in the Heart of NYC,Quentin,Manhattan,Upper East Side,Entire home/apt
11884931,18221107,40.86087,-73.92724,65,3,36,2018-06-10,0.9,1,249,Sunny Room near subway!!,Darya,Manhattan,Inwood,Private room
32270481,217521776,40.72716,-73.9783,211,30,17,2019-07-07,4.18,1,74,Private Apartment in the Heart of East Village,Chin,Manhattan,East Village,Entire home/apt
8097567,344035,40.67811,-73.97126,85,1,222,2019-06-27,4.98,13,290,Giant Sunny Room at Brooklyn&Breakfast,Brooklyn&   Breakfast    -Len-,Brooklyn,Prospect Heights,Private room
22587700,187912,40.71708,-73.96605,100,1,35,2019-06-27,2.04,2,17,Private Bedroom in Cozy Williamsburg Apartment!,Erin,Brooklyn,Williamsburg,Private room
4672445,966461,40.73814,-74.00046999999999,199,4,108,2019-06-08,1.93,1,162,West Village upscale apartment,Jon,Manhattan,West Village,Entire home/apt
21926117,42135378,40.71601,-73.99171,130,4,2,2018-04-09,0.1,1,0,Spacious 1-bedroom flat in LES,Stavros,Manhattan,Chinatown,Entire home/apt
27677869,208906697,40.82248,-73.89915,50,1,13,2019-05-29,1.26,1,280,Stay comfortably with us. You'll be back again....,Maxime,Bronx,Longwood,Private room
7224484,1613244,40.71992,-73.98822,110,30,10,2018-10-03,0.23,9,263,Charming Studio on Orchard Street !,Ariel,Manhattan,Lower East Side,Entire home/apt
3630304,18297103,40.74269,-73.91518,80,1,57,2019-06-08,0.97,1,253,Spacious Bedroom 15 mins from NYC!,Beatriz,Queens,Sunnyside,Private room
28891434,217793924,40.67294,-73.93655,120,3,33,2019-06-17,3.61,1,73,New & Clean 2 bedrooms Garden Home,NY Blue House,Brooklyn,Crown Heights,Entire home/apt
2291507,11057719,40.71558,-73.94881,73,14,0,,,1,0,"Large, Sunny Room—in Fun, Trendy Area",Chloe,Brooklyn,Williamsburg,Private room
35832561,20788222,40.81216,-73.95036,150,1,1,2019-06-23,1.0,1,59,Spacious room in beautiful Manhattan apartment!,Thirsa,Manhattan,Harlem,Private room
31570962,81636631,40.67893,-73.91014,100,3,0,,,1,89,A home away from home.,Jermaine,Brooklyn,Bedford-Stuyvesant,Entire home/apt
36095625,115939890,40.73143,-73.97549000000001,56,1,0,,,1,3,Comfortable cosy room,Ant,Manhattan,Stuyvesant Town,Shared room
987329,5369117,40.76491,-73.9207,78,4,70,2019-06-12,1.64,2,348,ROOM NEAR TIMES SQUARE MANHATTAN,Rosa,Queens,Astoria,Private room
30031616,107434423,40.77196,-73.95175,255,30,0,,,232,157,Bright UES 1BR w/Doorman 15m walk to Central Park by Blueground,Blueground,Manhattan,Upper East Side,Entire home/apt
17129825,39091267,40.80437,-73.96387,35,1,0,,,1,0,Fully furnished room on 110th St Broadway for rent,Ankit,Manhattan,Morningside Heights,Shared room
5601147,11658596,40.80469,-73.96381,100,1,0,,,1,0,Spacious 1BR apt - Columbia U,Lucas,Manhattan,Morningside Heights,Entire home/apt
1089619,5986790,40.83535,-73.94334,40,7,26,2019-06-25,0.67,6,272,"Bright, Huge Room in 3 Bedroom Apt.",Gen,Manhattan,Washington Heights,Private room
30733474,228263278,40.8241,-73.94682,95,2,4,2019-06-16,0.93,4,180,Flex Chk In Times - NYC Quick Stay,475,Manhattan,Harlem,Private room
7724865,36195153,40.73999,-73.98122,175,3,174,2019-06-24,3.66,1,194,Gramercy Apartment,Ben,Manhattan,Kips Bay,Private room
21264686,14552154,40.74624,-73.98648,140,2,76,2019-06-19,3.73,4,148,"Stunning Room, Perfect Location, Premium Bed ❤",Leslie,Manhattan,Midtown,Private room
2578731,13207016,40.58451,-73.815,140,2,14,2014-10-31,0.22,1,0,Spacious Modern 2BD Apartment,Jessica,Queens,Rockaway Beach,Entire home/apt
4564695,619991,40.72082,-73.98952,89,4,91,2019-06-01,1.86,1,16,"Sunny, Quiet Queen Bedroom, Best Block in LES",David,Manhattan,Lower East Side,Private room
6972046,23574544,40.78567,-73.97665,150,1,7,2015-09-26,0.14,1,0,Large Private Upper West Side Room,Maxwell,Manhattan,Upper West Side,Private room
33612527,219517861,40.76142,-73.98629,212,29,0,,,327,349,Sonder | Theater District | Airy 1BR + City View,Sonder (NYC),Manhattan,Theater District,Entire home/apt
15866130,32209352,40.696,-73.91303,57,4,17,2019-05-19,0.66,2,307,PRIVATE ROOM - BEST PRICE,Diana,Brooklyn,Bushwick,Private room
14121640,16283468,40.66285,-73.9908,120,2,12,2018-07-08,0.33,2,27,South Slope Modern 1+ Bedroom with Outdoor Space,Philip,Brooklyn,Sunset Park,Entire home/apt
24834824,158461160,40.68828,-73.92329000000001,62,30,2,2018-12-15,0.25,6,255,Quiet home,Sophia,Brooklyn,Bedford-Stuyvesant,Entire home/apt
6302423,31913986,40.73318,-74.00745,245,3,62,2019-06-23,1.23,1,350,Perfectly Located West Village Loft,Rachel,Manhattan,West Village,Entire home/apt
13762234,9251010,40.7732,-73.95173,175,2,8,2016-12-12,0.23,1,0,Lovely 1BR on the Upper East Side,Marina,Manhattan,Upper East Side,Entire home/apt
35319394,48189481,40.65877,-73.9447,150,2,1,2019-07-02,1.0,1,25,Luxury Brooklyn apartment private clean,Ajamu,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt
35970902,145210031,40.69965,-73.92837,199,6,0,,,1,85,Stunning High Ceiling 2 Bedroom Apt!,Jesus,Brooklyn,Bushwick,Entire home/apt
34257861,258133009,40.74553,-73.97699,239,1,8,2019-06-24,4.53,1,140,2 Bedroom Empire State Building Apartment,Rovena,Manhattan,Murray Hill,Entire home/apt
9271742,2801328,40.68375,-73.93313,110,2,122,2019-07-04,2.76,2,159,Spacious Private Ground Floor Studio Apt.,Ben,Brooklyn,Bedford-Stuyvesant,Entire home/apt
32006626,222386455,40.68099,-73.89264,165,2,18,2019-07-01,3.78,1,61,Blue House on the Hill,Herman,Brooklyn,Cypress Hills,Entire home/apt
7382982,19504544,40.72911,-74.00338,106,5,2,2016-01-02,0.04,1,0,Bright double room in West Village,Saga,Manhattan,West Village,Private room
6304002,2822805,40.68563,-73.94953000000001,60,30,23,2019-03-29,0.48,8,244,Luminous Modern Apt Share for Young Professionals,Ollie,Brooklyn,Bedford-Stuyvesant,Private room
1841356,9622750,40.74392,-73.9811,90,3,12,2016-03-08,0.18,3,0,Cozy spacious 1 bed in Murray Hill,Taran Pal,Manhattan,Kips Bay,Private room
7580481,10622338,40.71767,-73.99004000000001,160,1,26,2016-12-31,0.54,1,0,Bright & Stylish Studio in the LES,Hester,Manhattan,Lower East Side,Entire home/apt
29212737,164719010,40.78029,-73.8184,49,1,50,2019-06-30,5.58,3,87,PrivateRoom2/LGA&JFK&Citi field&法拉盛/BustoManhattan,Babie,Queens,Whitestone,Private room
17446640,118084951,40.72214,-73.93725,75,1,162,2019-06-24,5.7,1,1,Clean and Comfortable,Liza,Brooklyn,Greenpoint,Entire home/apt
20435773,61524907,40.725,-73.97711,120,8,6,2018-09-12,0.27,1,0,East Village 1 bedroom private apartment,Matthew,Manhattan,East Village,Entire home/apt
10684164,19227044,40.64945,-73.9624,75,7,1,2016-02-13,0.02,1,0,Private 1 Bdrm Apt - Prospect Park,Adam,Brooklyn,Flatbush,Entire home/apt
32919980,247673988,40.699290000000005,-73.93602,55,1,16,2019-07-02,4.36,2,169,CHARMING BEDROOM❤️HEART OF BROOKLYN,Adrian,Brooklyn,Bushwick,Private room
17544058,94100043,40.76675,-73.95428000000001,35,1,118,2019-01-03,4.21,2,0,Quite and comfortable shared room in UES,Mohamed,Manhattan,Upper East Side,Shared room
30086057,5179523,40.71027,-73.95293000000001,75,1,0,,,3,43,Spacious  Room / ✰ Prime Williamsburg ✰ / NYC,Max,Brooklyn,Williamsburg,Private room
14026544,18595434,40.72588,-73.98198000000001,95,1,7,2016-10-23,0.19,1,0,Spacious Quiet Room in the East Village,Amanda,Manhattan,East Village,Private room
30324051,91427536,40.69684,-73.92241,100,2,1,2019-01-01,0.16,2,5,"3 bedrooms, 2 bathrooms, huge open space!",Yoav,Brooklyn,Bushwick,Entire home/apt
34278223,3577413,40.70599,-74.00515,139,7,2,2019-06-11,0.92,1,1,Luxury for Single Traveler,Rj,Manhattan,Financial District,Entire home/apt
16630594,51024366,40.738240000000005,-73.9537,99,2,6,2019-05-18,0.27,1,364,Private room with private entrance in Greenpoint!,Marie,Brooklyn,Greenpoint,Private room
31253484,233834659,40.76976,-73.92627,50,2,18,2019-07-03,5.14,1,24,Nice and quiet Room in Apart in Astoria New York,Shearyl,Queens,Astoria,Private room
35342701,264732469,40.67816,-73.92368,60,1,4,2019-06-28,4.0,2,173,Cozy Quiet Bedroom 47 Buffalo 3F Room#3,Longfang,Brooklyn,Bedford-Stuyvesant,Private room
26250832,48260592,40.69922,-73.93762,40,4,0,,,1,0,Sun lit Room in Bushwick,Lizzy,Brooklyn,Bushwick,Private room
22108932,142724947,40.87328,-73.91458,70,21,7,2019-01-15,0.38,1,156,"Cosy private bedroom in Inwood 4 min to train 1,A",Yusra,Manhattan,Inwood,Entire home/apt
5806829,4473420,40.68821,-73.9903,120,1,0,,,1,0,"LOVELY APARTMENT, BIG LIVING ROOM",Sophiane,Brooklyn,Boerum Hill,Private room
888905,4714927,40.78933,-73.94932,60,2,53,2019-06-19,0.86,4,0,"Sunny bedroom, next to subway and Central Park",Elisa,Manhattan,East Harlem,Private room
1126432,5268463,40.66065,-73.98817,120,3,13,2018-12-31,0.18,1,201,South Slope One-Bedroom with Garden Terrace,Christy,Brooklyn,Sunset Park,Entire home/apt
15549056,53301314,40.80832,-73.93889,200,3,58,2019-06-26,2.12,1,152,Stay on Madison,Pascal,Manhattan,East Harlem,Entire home/apt
36154590,214483712,40.59475,-74.1637,50,30,0,,,3,364,Private and Cozy Bedroom.,Christina,Staten Island,Bull's Head,Private room
16241951,354891,40.67715,-73.94543,100,2,0,,,1,364,Relax and Tune In,Liz,Brooklyn,Crown Heights,Shared room
36075404,217595343,40.7982,-73.94422,65,1,2,2019-06-30,2.0,2,170,Shared BR for Overnight Sleep,Jack,Manhattan,East Harlem,Shared room
4181598,1475015,40.76239,-73.99226999999999,125,30,0,,,52,331,"HUGE 1BD, RENOVATED, TIME SQUARE !!",Mike,Manhattan,Hell's Kitchen,Entire home/apt
9882271,4483467,40.73081,-73.95466,89,2,2,2017-05-15,0.07,1,0,Sunny Greenpoint minimalist rental,Daniel,Brooklyn,Greenpoint,Entire home/apt
5006927,25821864,40.70739,-73.91498,65,3,5,2015-10-07,0.09,1,0,PRIVATE SUNNY ROOM IN BUSHWICK! ,Viva,Queens,Ridgewood,Private room
7084130,22095455,40.71674,-74.00334000000001,100,5,1,2015-08-03,0.02,1,0,Large Sunny Private Room,Danni,Manhattan,Civic Center,Private room
34258883,241676154,40.57801,-74.10869,29,21,0,,,2,281,MIN WALK TO TRAIN/STORES/FOOD PLACES/NEAR HOSPITAL,Maria,Staten Island,Grant City,Private room
31599484,16949541,40.7133,-73.96341,120,5,12,2019-06-10,3.5,2,107,Entire apartment at the best part of Williamsburg!,Sebastian,Brooklyn,Williamsburg,Entire home/apt
9366053,258409,40.701,-73.91593,90,3,6,2019-01-02,0.32,1,0,Sunny and Spacious Room in Bushwick,Stephanie,Brooklyn,Bushwick,Private room
26166442,10448798,40.67498,-74.01214,75,2,6,2018-10-27,0.5,1,0,Big bright room near iconic Red Hook hangouts,Kit,Brooklyn,Red Hook,Private room
9484892,13667539,40.72145,-73.97881,75,1,2,2016-01-01,0.05,1,0,"Cozy, E.Vill room w/ private bath!",Brian,Manhattan,East Village,Private room
20898536,3002665,40.71459,-73.94485,200,1,17,2019-06-30,0.77,2,87,Bright W.burg 2 bedroom with Giant Private Garden,Zoe,Brooklyn,Williamsburg,Entire home/apt
769279,1228080,40.72439,-73.97766999999999,100,7,1,2016-05-01,0.03,1,0,Room for rent in East Village,Sasha,Manhattan,East Village,Private room
20714088,90893179,40.77773,-73.83237,55,1,51,2019-06-22,2.29,1,65,SPACIOUS CLEAN ROOM 15 MINUTES FROM MAIN STREET,Sandra,Queens,College Point,Private room
4405874,2770375,40.66201,-73.95414,90,4,12,2019-06-10,0.37,1,365,Master room super clean in Prospect Park!!!! :),Michelle,Brooklyn,Prospect-Lefferts Gardens,Private room
9904386,10396448,40.72626,-73.97822,100,1,4,2016-06-27,0.09,1,0,East Village / Alphabety City Apt,Caroline,Manhattan,East Village,Private room
135393,663764,40.651,-73.94886,50,2,263,2019-06-24,2.69,2,136,"Private, spacious room in Brooklyn",Karen,Brooklyn,East Flatbush,Private room
31201605,233315617,40.72722,-73.97698000000001,115,2,12,2019-06-18,2.07,1,33,Curated East Village Apt,Dana,Manhattan,East Village,Private room
13237057,74179880,40.67323,-73.8892,39,3,71,2019-06-10,1.9,8,329,City room 2 min walk from train (4),Silvia,Brooklyn,East New York,Private room
20506551,111451636,40.84545,-73.94171999999999,50,2,1,2017-09-11,0.05,1,0,Cozy bedroom in a spacious apartment.,Caleb,Manhattan,Washington Heights,Private room
34490375,260639745,40.76267,-73.9839,100,1,0,,,15,328,Renovated Executive Suite near Central Park,Manhattan At Times Square,Manhattan,Theater District,Private room
2671402,706191,40.71639,-73.95271,150,4,0,,,1,0,"1BR - gym, laundry in apt, roof ",Rachel,Brooklyn,Williamsburg,Entire home/apt
2144319,10945216,40.67177,-73.95221,40,1,1,2014-01-04,0.01,1,0,"Cheap, furnished private room",Rebecca,Brooklyn,Crown Heights,Private room
2645558,2653156,40.73409,-73.98559,200,30,38,2019-01-14,0.65,1,170,A bright spacious one-bedroom ,Lenny,Manhattan,Gramercy,Entire home/apt
18488077,1540270,40.69983,-73.91625,40,3,7,2017-06-01,0.26,1,12,Simple bright room for 1-2 people.,Ava,Brooklyn,Bushwick,Private room
29680105,137380710,40.82723,-73.94216999999999,40,5,1,2019-02-18,0.21,1,0,1 Private Room in West Harlem,Bruce,Manhattan,Harlem,Private room
15535864,59909443,40.67764,-73.92241,75,3,5,2018-09-09,0.15,1,145,Sleek 1BR + private bath in beautiful brownstone,Kobby,Brooklyn,Bedford-Stuyvesant,Private room
14219515,59932595,40.80253,-73.94015999999999,45,21,0,,,1,0,Private Room in Apartment with Balcony,Nnenna,Manhattan,East Harlem,Private room
25745372,193558362,40.72421,-73.97963,124,2,11,2019-05-20,0.94,1,3,Beautiful Private Room & Bath in East Village Loft,Christine,Manhattan,East Village,Private room
6860656,15783878,40.82094,-73.95622,185,2,14,2019-06-15,0.33,1,155,Your Cozy NYC Private Room Getaway!,Steven,Manhattan,Harlem,Private room
8426584,5354888,40.65661,-73.96144,80,1,169,2019-05-27,4.11,1,233,Sunny large apt facing huge park. 20min2Manhattan,Clifford,Brooklyn,Prospect-Lefferts Gardens,Private room
795641,3472148,40.77452,-73.90889,60,1,0,,,1,0,Weekend NY getaway? Holiday stay?,Brian,Queens,Ditmars Steinway,Private room
10119376,51913826,40.72152,-73.99476,159,1,9,2019-03-16,0.22,8,0,Queen Cabin with Window Two,The Bowery House,Manhattan,Nolita,Private room
36228485,3678447,40.65494,-73.9603,150,2,0,,,1,27,Prospect Park Gem! One Room One  Block from Park!,Lauren,Brooklyn,Prospect-Lefferts Gardens,Private room
26190559,196838948,40.72079,-73.82263,160,3,0,,,1,0,Lapp House,Daniel,Queens,Kew Gardens Hills,Entire home/apt
14935151,69711528,40.83112,-73.87319000000001,49,3,25,2018-06-15,0.73,2,0,Comfortable Bedroom near train.,Lucia,Bronx,Parkchester,Private room
